0.0	-90.0	71.5254125395
0.0	-80.0	14091.2215532
0.0	-70.0	36879.3198917
0.0	-60.0	67492.8880563
0.0	-50.0	97444.3601869
0.0	-40.0	119003.991127
0.0	-30.0	133099.833322
0.0	-20.0	143169.342115
0.0	-10.0	149079.996687
0.0	0.0	150979.652578
0.0	10.0	148713.930843
0.0	20.0	144614.126243
0.0	30.0	135519.472684
0.0	40.0	115457.826637
0.0	50.0	89262.108857
0.0	60.0	67421.1817649
0.0	70.0	44273.4064796
0.0	80.0	18536.2616624
0.0	90.0	79.7366240177
10.0	-90.0	0.0
10.0	-80.0	5156.67364744
10.0	-70.0	25094.4634375
10.0	-60.0	48536.3810693
10.0	-50.0	77572.9878242
10.0	-40.0	102701.675728
10.0	-30.0	120187.664966
10.0	-20.0	133434.429804
10.0	-10.0	143030.027887
10.0	0.0	149712.793896
10.0	10.0	150325.945751
10.0	20.0	149341.224265
10.0	30.0	143145.705666
10.0	40.0	127301.208152
10.0	50.0	103301.932728
10.0	60.0	78774.4644188
10.0	70.0	59047.9625544
10.0	80.0	36705.4998351
10.0	90.0	17395.2058581
20.0	-90.0	0.0
20.0	-80.0	209.999840088
20.0	-70.0	14707.5337824
20.0	-60.0	34508.2082876
20.0	-50.0	56977.6545228
20.0	-40.0	85737.5148354
20.0	-30.0	110678.754366
20.0	-20.0	126774.078618
20.0	-10.0	138389.575916
20.0	0.0	146793.276039
20.0	10.0	151082.807154
20.0	20.0	152561.823455
20.0	30.0	149163.465553
20.0	40.0	136962.186082
20.0	50.0	116482.119577
20.0	60.0	91816.8677805
20.0	70.0	72141.6204346
20.0	80.0	54057.5432506
20.0	90.0	48210.8208955
30.0	-90.0	0.0
30.0	-80.0	0.0
30.0	-70.0	6441.1816311
30.0	-60.0	26138.1948319
30.0	-50.0	45907.252772
30.0	-40.0	70105.9868737
30.0	-30.0	97519.6321176
30.0	-20.0	117433.065805
30.0	-10.0	133001.243437
30.0	0.0	144223.655514
30.0	10.0	150085.671123
30.0	20.0	152581.262819
30.0	30.0	152105.859849
30.0	40.0	143362.136046
30.0	50.0	126555.794809
30.0	60.0	105553.317771
30.0	70.0	85801.5310428
30.0	80.0	69206.9715047
30.0	90.0	66329.3926818
40.0	-90.0	0.0
40.0	-80.0	0.0
40.0	-70.0	1460.79226691
40.0	-60.0	17486.7614438
40.0	-50.0	36543.8499151
40.0	-40.0	57739.8602574
40.0	-30.0	85938.5160502
40.0	-20.0	108668.371458
40.0	-10.0	126094.243639
40.0	0.0	139043.353913
40.0	10.0	147966.807316
40.0	20.0	152444.462885
40.0	30.0	153872.97994
40.0	40.0	149153.580969
40.0	50.0	137089.81092
40.0	60.0	120447.266063
40.0	70.0	103460.632804
40.0	80.0	95010.1460252
40.0	90.0	100883.973221
50.0	-90.0	0.0
50.0	-80.0	0.0
50.0	-70.0	33.0868833928
50.0	-60.0	10475.9548824
50.0	-50.0	29165.7644531
50.0	-40.0	49355.5594644
50.0	-30.0	78151.1653619
50.0	-20.0	101730.44837
50.0	-10.0	119888.26543
50.0	0.0	134441.004037
50.0	10.0	145249.089268
50.0	20.0	151972.114686
50.0	30.0	154579.17672
50.0	40.0	152283.924458
50.0	50.0	144445.569918
50.0	60.0	130782.742661
50.0	70.0	116577.808539
50.0	80.0	113799.863277
50.0	90.0	118862.762504
60.0	-90.0	0.0
60.0	-80.0	0.0
60.0	-70.0	0.0
60.0	-60.0	5948.51043072
60.0	-50.0	22730.8491861
60.0	-40.0	41727.2426532
60.0	-30.0	68104.9011994
60.0	-20.0	92509.5596329
60.0	-10.0	111999.888836
60.0	0.0	128871.527891
60.0	10.0	142726.530572
60.0	20.0	151586.150374
60.0	30.0	156124.069728
60.0	40.0	156588.688954
60.0	50.0	152655.37713
60.0	60.0	143740.414247
60.0	70.0	131244.32054
60.0	80.0	132179.147909
60.0	90.0	134058.515372
70.0	-90.0	0.0
70.0	-80.0	0.0
70.0	-70.0	0.0
70.0	-60.0	3095.44456017
70.0	-50.0	18412.4162194
70.0	-40.0	37385.4554764
70.0	-30.0	62062.5556605
70.0	-20.0	86401.7054211
70.0	-10.0	107414.171073
70.0	0.0	125323.705354
70.0	10.0	140270.312905
70.0	20.0	151727.04396
70.0	30.0	158420.950387
70.0	40.0	161397.798707
70.0	50.0	159953.799192
70.0	60.0	150773.047288
70.0	70.0	137462.20209
70.0	80.0	137144.667695
70.0	90.0	140193.544647
80.0	-90.0	0.0
80.0	-80.0	0.0
80.0	-70.0	0.0
80.0	-60.0	1875.05046913
80.0	-50.0	16429.0002504
80.0	-40.0	34712.2776914
80.0	-30.0	57245.8077461
80.0	-20.0	81388.0344948
80.0	-10.0	103943.910635
80.0	0.0	123412.983695
80.0	10.0	139449.26499
80.0	20.0	151765.553729
80.0	30.0	159854.829066
80.0	40.0	163971.443631
80.0	50.0	160932.840131
80.0	60.0	154099.269002
80.0	70.0	143268.415273
80.0	80.0	133794.564196
80.0	90.0	136216.59064
90.0	-90.0	0.0
90.0	-80.0	0.0
90.0	-70.0	0.0
90.0	-60.0	1482.34139512
90.0	-50.0	15616.0457648
90.0	-40.0	33271.3749541
90.0	-30.0	56508.9012599
90.0	-20.0	80662.4285981
90.0	-10.0	102182.891776
90.0	0.0	121118.264739
90.0	10.0	137597.96399
90.0	20.0	150620.299263
90.0	30.0	159206.859771
90.0	40.0	163775.19237
90.0	50.0	162490.86114
90.0	60.0	155664.008107
90.0	70.0	145443.670188
90.0	80.0	136773.031701
90.0	90.0	129665.746876
100.0	-90.0	0.0
100.0	-80.0	0.0
100.0	-70.0	0.0
100.0	-60.0	1815.49483217
100.0	-50.0	16293.1326684
100.0	-40.0	33629.5784245
100.0	-30.0	56782.7639981
100.0	-20.0	80368.294976
100.0	-10.0	101972.399075
100.0	0.0	120599.985708
100.0	10.0	137107.945176
100.0	20.0	149674.50783
100.0	30.0	157488.634306
100.0	40.0	163098.910057
100.0	50.0	163340.538065
100.0	60.0	156781.087225
100.0	70.0	151701.232883
100.0	80.0	145062.588199
100.0	90.0	128292.732534
110.0	-90.0	0.0
110.0	-80.0	0.0
110.0	-70.0	0.0
110.0	-60.0	3027.29397826
110.0	-50.0	18686.6224873
110.0	-40.0	35624.2248417
110.0	-30.0	60328.5385382
110.0	-20.0	83709.3191664
110.0	-10.0	104869.554195
110.0	0.0	122488.43424
110.0	10.0	137577.238442
110.0	20.0	149234.589663
110.0	30.0	156543.273623
110.0	40.0	160654.869314
110.0	50.0	161109.388986
110.0	60.0	156939.041871
110.0	70.0	151117.206514
110.0	80.0	143174.757862
110.0	90.0	133725.894474
120.0	-90.0	0.0
120.0	-80.0	0.0
120.0	-70.0	0.0
120.0	-60.0	5392.35957848
120.0	-50.0	22604.9955293
120.0	-40.0	42470.4059664
120.0	-30.0	67588.8819179
120.0	-20.0	90651.5387205
