290	40	292.45
290	50	284.25
290	60	276.2
290	70	265.05
290	80	249.15
290	90	0
300	-90	0
300	-80	146.25
300	-70	149.65
300	-60	152.1
300	-50	187.75
300	-40	226.3
300	-30	252.9
300	-20	271.3
300	-10	282.25
300	0	290.35
300	10	294.45
300	20	294.35
300	30	293.85
300	40	289.3
300	50	270.35
300	60	263.7
300	70	251.55
300	80	234.95
300	90	0
310	-90	0
310	-80	148.25
310	-70	149.95
310	-60	154.6
310	-50	202.45
310	-40	234.45
310	-30	254.85
310	-20	268.55
310	-10	278.5
310	0	286.3
310	10	291.3
310	20	289.4
310	30	285.9
310	40	277.15
310	50	261.5
310	60	250.3
310	70	234.35
310	80	208.5
310	90	0
320	-90	0
320	-80	150.65
320	-70	152.75
320	-60	163
320	-50	224.35
320	-40	249.3
320	-30	266.2
320	-20	276.3
320	-10	279.25
320	0	285.8
320	10	287.35
320	20	283.05
320	30	279.25
320	40	268.45
320	50	249.9
320	60	230.6
320	70	207.35
320	80	181.6
320	90	0
330	-90	0
330	-80	150.8
330	-70	152.9
330	-60	192.05
330	-50	237
330	-40	254
330	-30	268.35
330	-20	277
330	-10	280.25
330	0	282.6
330	10	281.7
330	20	275.95
330	30	270.4
330	40	256.95
330	50	236.65
330	60	215.6
330	70	188.95
330	80	152.75
330	90	0
340	-90	0
340	-80	152.15
340	-70	154.8
340	-60	212.8
340	-50	243.7
340	-40	258.8
340	-30	270.65
340	-20	275.95
340	-10	276.4
340	0	278.95
340	10	277
340	20	270.15
340	30	262.9
340	40	248.6
340	50	223.9
340	60	199.45
340	70	168.8
340	80	147.35
340	90	0
350	-90	0
350	-80	152.95
350	-70	158.85
350	-60	227
350	-50	248
350	-40	261.2
350	-30	270.35
350	-20	276
350	-10	275.5
350	0	275.75
350	10	272.7
350	20	264.15
350	30	255.5
350	40	238.5
350	50	210.1
350	60	183.7
350	70	150.05
350	80	145.55
350	90	0
