lat/long	-177	-171	-165	-159.5	-154	-148	-142.5	-137	-131	-125	-119.5	-114	-108	-102.5	-97	-91	-85	-79.5	-74	-68	-62.5	-57	-51	-45	-39.5	-34	-28	-22.5	-17	-11	-5	0	5	11	17	22.5	28	34	39.5	45	51	57	62.5	68	74	79.5	85	91	97	102.5	108	114	119.5	125	131	137	142.5	148	154	159.5	165	171	177
-53.6	-463.8029319	-472.0525741	-524.0080729	-581.4673647	-592.9083868	-586.7763671	-555.873985	-561.3832845	-556.7279761	-500.3844283	-449.3356252	-417.8898747	-449.2543067	-495.0349142	-483.9069731	-420.1854735	-370.5118073	-339.733812	-323.895498	-350.6066866	-328.9994835	-268.7014212	-239.6355379	-234.6201472	-246.4809375	-283.2767921	-285.1819247	-256.4484931	-255.2238001	-287.6360305	-312.7514309	-316.6333783	-314.6804575	-297.8474431	-287.0174401	-294.8486906	-266.191366	-192.3502935	-119.6298815	-51.04579509	6.447813657	58.7429423	147.8711923	218.8040737	173.3612278	52.34366326	-43.6282165	-127.5984982	-219.4652227	-294.2130892	-345.6268912	-355.6405633	-347.2221878	-328.0508996	-362.189598	-415.1197381	-441.9623931	-485.2373702	-506.3577443	-511.7229911	-522.1211313	-524.3276436	-488.8538282
-49.8	-421.7083314	-397.4332777	-429.7272885	-505.928183	-518.2383842	-530.7023828	-554.7109116	-552.9515475	-509.1820975	-440.7166298	-393.0993595	-382.9495933	-398.8662236	-415.2619999	-391.3004231	-309.7151257	-249.9833768	-226.9726053	-208.5714748	-174.045157	-97.1529234	-23.59118209	-13.96312876	1.690292138	44.60177136	19.78735751	-37.86716527	-74.34750017	-70.21807471	-76.26953863	-102.8587177	-95.58008396	-65.08372613	-53.87705794	-42.5836515	-31.49837409	0.328041631	71.6130909	155.7941188	261.9450591	444.1916529	625.5789925	724.1721537	764.9291873	724.6832784	594.1708669	390.4310467	198.3938323	52.82329596	-34.04651088	-131.3898284	-208.5546833	-223.763076	-236.3547755	-265.4598988	-319.0620017	-341.6849644	-357.3643747	-369.4188532	-375.618232	-413.228945	-432.7020577	-421.973466
-45.95	-335.8533101	-348.3121933	-376.5314396	-402.8534168	-428.2122161	-462.7713395	-463.9089206	-439.3947052	-389.4890565	-330.3634558	-286.082809	-257.397936	-237.6732431	-246.4726176	-253.8779498	-198.4355057	-119.981314	-91.4655234	-62.2946866	40.25077822	125.5344763	163.2812152	220.1295254	296.3395337	341.5125331	328.2933707	267.0019794	196.5904302	179.4681859	170.8769128	153.1847547	176.5665916	228.7562704	242.20127	263.1343694	301.2594742	333.9893163	406.0999653	550.6097676	734.8764963	1021.188301	1220.121678	1218.676793	1210.007246	1186.985211	1176.510148	1062.893694	760.6762102	502.0583144	378.6778889	199.9874475	49.9203945	-17.06103039	-81.29811933	-124.4696808	-162.0189599	-160.3695206	-156.8790941	-193.9435918	-245.0809401	-294.6835413	-325.9566742	-328.1677506
-42.1	-275.107258	-301.7986674	-336.3049673	-348.362206	-365.3338114	-390.3355845	-377.732469	-356.6083885	-316.1397367	-269.9492139	-232.2406824	-184.2686833	-149.4678065	-159.597264	-178.0316718	-161.9553535	-82.37167689	-11.14335805	31.18914344	125.9786861	201.5912318	248.9374398	339.0292452	417.3502743	467.8192911	479.5113825	458.5320085	431.4938936	394.369352	348.8365862	307.3179821	315.5995728	346.8620858	374.923105	422.3984055	454.6961173	485.8528974	574.9033568	754.973858	1024.081295	1368.758492	1504.410849	1409.006826	1347.973617	1343.418005	1413.078772	1438.765719	1199.634788	842.1346491	595.3417717	390.9981938	254.7269306	157.243658	75.13714525	-6.925107223	-76.6547237	-82.8868174	-70.55909922	-118.1598038	-210.9982057	-268.8955732	-292.8748108	-282.5523293
-38.3	-212.0132606	-231.2178123	-271.2060881	-302.1848629	-302.712424	-292.6814803	-282.2169925	-280.4341818	-262.6143968	-217.3469986	-165.4638252	-108.8446951	-60.94586308	-71.52686431	-100.1645784	-82.10396442	5.900827057	112.1309897	149.6108469	206.6545487	294.574946	361.2983608	398.5878434	489.7426573	601.6891276	655.8652479	667.0016382	629.7160567	578.3669463	515.6499792	466.4906961	456.9823722	478.3227858	504.8334805	552.5389471	574.2213587	631.05414	740.0916769	879.5982426	1143.27478	1509.085177	1691.048906	1594.16335	1471.733277	1497.268692	1573.858033	1590.102287	1419.303557	987.217073	639.4818544	484.1016413	377.0120624	290.1705842	195.9820012	84.64020419	-1.473065404	-47.04201993	-52.59851174	-91.37432018	-166.855744	-212.0488908	-231.3997344	-220.2729669
-34.5	-212.0381381	-235.2169976	-246.2631334	-249.8840919	-228.3537545	-203.2389194	-191.5058994	-195.5998931	-192.7526693	-168.5989259	-112.7716273	-56.14642334	-35.1481139	-35.08242975	-42.33294994	6.29162352	73.33985141	147.9444883	190.6055959	211.2839512	305.1371863	412.2763733	451.3796119	544.7303155	647.4925616	678.5880688	703.8976349	684.1923884	630.8188915	565.7588041	540.8643728	552.7749175	577.225537	600.8909509	666.9369833	680.1407275	707.5013872	820.889172	931.1675426	1142.960024	1433.693662	1656.181326	1661.685959	1532.786608	1496.563367	1489.975833	1492.052873	1388.68158	964.8480832	586.4991565	450.5165686	355.0232779	263.5638957	161.4243517	71.08200979	32.32153042	-14.92053496	-57.01602147	-106.3457778	-167.6751144	-189.8779975	-193.9280197	-187.5546083
-30.65	-162.6441014	-181.540481	-172.7881717	-139.7728707	-95.65903185	-81.16835967	-81.42716609	-81.99964178	-70.51647865	-77.19497163	-60.37153048	-11.62097496	-8.435710239	51.77737999	124.8664186	163.7438531	182.9929644	164.8639334	187.6001282	228.7698064	305.8843162	424.3581102	517.3540292	582.0209598	649.7410454	696.0255518	700.2360937	683.1390697	649.1495506	615.6539435	625.0728	642.7664393	672.4245719	724.5969608	786.5656627	812.553104	801.3054854	881.9904704	991.9736876	1145.637985	1325.670107	1497.529857	1556.59741	1516.740637	1440.266194	1402.965299	1378.056095	1207.94318	894.5665018	556.0559026	381.2470181	272.5336933	174.2918605	87.54343182	15.06198116	9.54248446	19.26637843	-4.599845106	-53.86567265	-120.9565178	-143.8175073	-136.7751639	-130.2602354
-26.8	-146.1111154	-150.7802088	-108.6912204	-57.15962677	-31.90490259	-32.75104545	-45.99160597	-61.55480719	-67.03928007	-89.8071932	-102.484398	-65.36947534	-32.53008103	60.79617763	174.2760475	219.6204896	235.5797703	187.5884881	181.6366473	209.2928435	250.8109333	333.6051464	423.6527309	519.7120561	607.7687424	641.6696237	620.0723487	601.7618824	585.1846705	580.294021	587.9841447	591.9656454	631.8649563	697.1751751	725.9715418	778.2117302	822.0881048	846.1752968	920.1303416	1024.307521	1118.007378	1212.085862	1250.52243	1241.092249	1190.265996	1187.676246	1069.084022	825.6111118	629.3033073	395.9045401	241.2930464	128.858838	29.4748414	-26.26483764	-91.57416902	-113.9427489	-71.92445722	-51.16149297	-61.36504993	-99.28351989	-128.4951932	-119.8885256	-114.1109126
-23	-40.68300618	-32.07588594	22.43602809	49.38273584	39.4025641	22.12593992	-5.73730487	-37.20492426	-61.68861982	-92.64771291	-107.2226196	-72.32099866	-13.13976384	90.9760381	232.0638676	318.4242619	343.2078263	310.6269096	292.5127575	284.9478569	310.5141918	358.429144	423.8307506	547.6874091	639.9467999	665.8918604	671.5324755	647.2632335	612.5955896	618.4944336	619.6734703	639.3379106	689.5194197	734.2129936	754.6379355	833.1270016	855.3029579	830.9580622	917.4776951	993.6620725	1028.818109	1045.475625	1100.972713	1130.100867	1082.179814	1008.968806	826.1232492	656.1195834	549.8574162	405.3535834	257.504825	121.5824879	10.11898431	-48.89691082	-96.76473204	-117.8113756	-69.81482122	-32.93461511	-6.917256707	1.764601949	-11.07820372	10.43608874	1.38099558
-19.15	129.4706696	153.7082796	190.0735302	173.7748243	133.1289464	88.18107505	37.53180532	0.18547719	-45.70298834	-85.88154114	-88.73979079	-49.29829112	41.04935446	193.496297	348.9393253	436.0924849	470.2253706	454.9278232	429.7881745	447.2429036	517.5419971	582.3054809	662.2076313	790.5861263	834.8234514	792.2305194	815.0398079	791.8330762	701.9924358	691.0826678	716.0676124	759.4464345	799.0638438	824.9169303	850.7089706	918.3867703	901.9107089	876.2327287	959.5158774	996.1886084	994.0182536	1012.553823	1091.920373	1157.768391	1085.944266	904.3952912	775.6179073	712.8536881	656.8048776	562.7550983	382.9957425	196.2986412	64.83441899	4.982748489	-18.10044482	-20.94921623	28.59367055	83.27584828	136.11957	191.4718106	225.7566694	233.9975917	176.1620539
-15.3	190.1287757	215.6882883	235.280505	195.2806349	134.6375267	81.75369323	25.09123296	-35.96518753	-104.2056659	-121.9625907	-131.3258878	-99.41693329	20.46872031	192.181592	341.4851386	395.8070942	448.55955	496.3142196	446.1356157	403.1613676	417.0464866	634.0114588	861.226128	895.3699416	921.8628431	853.0533811	818.1141092	788.9079868	703.0502723	687.5008762	710.3351809	714.5066622	705.8840027	744.4022777	777.2259214	816.9652736	796.6784494	780.5119618	841.9334268	856.2491193	861.143018	926.9725081	986.1691831	1006.492768	980.1852652	822.8440255	747.40031	732.5920311	687.0947562	607.433849	418.6767206	221.3260212	82.33130752	26.23511385	25.67044553	53.74323562	103.7260516	148.2144994	196.3978247	272.8382205	336.5305057	334.2104589	251.5486425
-11.485	330.0152723	339.5103651	334.8325393	263.1401375	175.9635465	124.6400302	63.98573916	-15.06840363	-94.77752713	-97.93115616	-130.0008253	-95.16115402	80.68725639	268.8716279	419.4792223	473.0020466	544.5278391	586.4600252	566.3526738	723.4645769	689.3217841	694.881428	942.5341859	1006.855518	996.5872795	981.5989902	956.8409811	843.3609079	786.0731719	788.0968692	770.7089479	753.7108727	766.1083712	811.3629233	828.3920945	827.581961	741.6046949	684.972267	753.2297025	807.8605277	863.5911706	917.586982	891.9933078	897.0832379	947.1756784	905.0831023	839.7928833	794.6103431	772.7301903	687.8069162	508.9310612	339.8180522	215.0704122	138.2325985	135.5192238	211.3583638	249.7243256	275.9399205	333.48068	380.2376616	435.6835303	501.970459	436.2075803
-7.655	425.8279347	421.641959	385.3270891	298.0073719	218.802224	170.1340086	98.46775487	18.38105274	-60.52781615	-97.27286998	-109.6735539	-27.10009423	124.8547948	293.7156296	387.982014	443.273638	613.9022158	748.7935849	764.4632693	1004.209274	1050.660527	836.5252789	930.8479397	1078.715999	1042.147885	1019.549575	1034.749185	913.5790108	869.079226	873.9027809	838.2450214	838.7581303	923.7670367	1004.563484	993.9686127	903.5455797	766.1532183	711.3862896	774.1064065	814.805875	829.8879668	808.6303608	740.4630134	752.6137636	823.4078977	854.4592632	863.7283276	859.7293884	832.0728177	751.2432662	649.1561089	527.9409131	398.4719465	311.8134778	315.3506189	384.3439062	398.1928815	419.5911786	455.6081143	470.5263423	509.21641	552.9366002	492.3698855
-3.825	444.4689471	453.9355006	412.5249531	347.2338957	291.1654375	249.8570375	163.1358426	54.23231838	-16.753835	-61.75654037	-58.00907829	1.252779449	107.2006927	255.3178441	310.5207984	384.3602486	583.9193947	812.8196908	905.267309	953.1733019	993.1274565	907.2102771	899.7033552	996.4784931	1044.657768	1069.949679	1061.351296	989.6297808	982.9926953	987.5551708	963.3430565	974.7909041	1071.656025	1209.616753	1193.513114	1042.598155	915.5470429	876.8109927	893.8844492	836.738527	748.8867113	689.6145222	660.2617077	692.3989986	779.8175624	839.7462948	918.7314442	970.4883797	934.990054	913.80737	900.0366258	786.464646	624.4667711	508.823514	515.1356606	543.8619262	513.4343138	515.1856512	509.2301042	509.2550995	536.4816471	517.8568156	447.4650505
0	455.020323	482.3563659	440.6918458	354.3645193	320.0118201	288.4460281	179.3049075	68.70078964	2.214289834	-27.36563717	-45.73280613	42.14196927	144.2765945	180.9069918	268.1154814	406.712933	572.4265531	781.1988965	965.6684634	1006.518449	973.5672822	900.8521756	889.7951619	979.1757433	1082.689913	1163.014004	1132.926201	1064.980035	1072.710617	1081.169116	1068.054945	1097.115002	1181.1603	1309.901718	1335.08066	1213.804975	1113.943717	1000.622319	926.0732606	850.3743594	728.8388228	665.8981297	631.9408712	656.9915536	772.8986405	973.6155879	1100.158263	1072.560703	1049.650464	1108.03043	1108.375233	946.0030365	803.7626669	712.9995423	669.9558105	644.9234511	571.5437244	542.0189325	523.3379429	504.2072104	512.1843178	509.4575429	462.3827817
3.825	461.539071	485.6528705	434.475826	349.4493125	336.7133737	294.2821848	162.5712821	65.44421035	4.69429905	-18.32770575	-33.90444372	27.53567114	91.59196078	101.123502	203.7875327	371.5809847	592.7727301	859.317615	989.5048043	967.8888684	930.9991377	913.8290326	953.5149043	1044.021221	1128.536997	1192.556627	1223.969054	1186.806042	1162.375635	1159.426189	1153.722262	1172.197122	1230.114565	1327.266299	1385.2354	1297.561884	1181.600354	1053.106846	970.8356477	883.5647228	754.1090627	687.6248963	629.7057861	621.8322664	755.2388503	1078.238121	1313.330586	1234.1838	1167.927924	1245.040093	1195.369431	1023.868343	950.8087465	885.2577379	756.1903381	686.43512	636.8511093	592.0095403	539.6577167	491.0051975	471.0006254	467.3146517	453.0956585
7.655	408.2945064	427.6635405	397.9379822	350.299957	332.1127287	273.3303088	146.9151679	44.26988048	-15.2924649	-34.14309346	-46.36634102	-89.37314437	19.26856565	91.23126392	135.977672	357.4520333	606.3909633	848.9723082	945.5377515	912.3809842	900.0150593	949.5929672	993.1062587	1110.583373	1228.227662	1278.525578	1285.619722	1215.778978	1191.421201	1219.443568	1243.175683	1215.150005	1240.077168	1324.778209	1330.437303	1221.317244	1091.067027	1033.968101	976.0164213	850.7580927	771.7891405	712.5366467	639.7182151	608.8522309	753.3304609	1119.157258	1424.013474	1394.206811	1285.848138	1296.159972	1264.032733	1144.592563	1069.811076	979.2059725	775.2551084	654.0041605	617.4542536	600.3213813	544.5977527	464.1555158	415.6038257	394.9040188	390.3356942
11.485	331.3857892	331.7769446	322.1224438	305.9295922	295.4174954	225.0340731	90.22457427	-83.32600275	-148.0761327	-91.41882793	-82.35024188	-100.3990358	35.00292439	74.94332757	108.0540593	403.7560846	644.0515204	791.6693128	875.2047216	869.7940114	872.8659724	959.6811948	1051.440687	1224.892739	1367.461517	1373.341941	1296.534732	1145.324529	1133.972839	1240.646972	1282.692086	1265.347045	1271.695546	1317.383806	1282.16018	1161.478102	1066.767759	1010.364787	953.0929268	889.2602935	850.6499824	765.3997089	664.8203991	628.9372103	803.1682995	1207.603343	1483.917808	1501.2383	1416.12354	1374.616878	1430.507911	1360.497641	1201.438144	1023.758668	772.592713	582.6810386	491.1506752	510.1716294	512.6183964	445.9828647	382.1885287	330.2908814	319.3728995
15.3	218.3513235	196.474222	198.0117564	213.5437314	222.4189173	158.21167	-22.18811158	0.025905036	-82.06277222	-218.7064327	-121.749062	-99.25662694	-31.51560755	16.86238688	134.8130166	421.0581409	634.6267922	717.1725743	779.5993504	804.9606776	831.3736657	926.2213218	1055.628341	1217.71516	1274.957153	1209.303472	1183.852642	1132.346836	1119.957057	1174.924713	1179.209672	1193.429468	1199.383019	1201.809191	1188.177557	1121.238869	1054.75249	980.9799244	917.4286065	902.6375889	892.0771885	798.9479909	688.9247738	670.3449005	842.743749	1200.29563	1451.15189	1509.976168	1480.50729	1515.849805	1626.699327	1526.952978	1246.066848	969.5216166	716.3910209	448.9207587	284.8744622	305.9540277	365.6461661	371.5757428	320.8978398	254.337941	229.8940199
19.15	145.409524	119.2769099	121.3685471	142.395767	169.2641491	128.780847	-53.03094796	50.79587009	-27.33369001	-233.3551422	-116.3262695	-82.40222623	-32.91620885	40.76340098	199.9157921	430.5726188	601.9840606	664.6046605	729.1080552	796.7392669	847.6968202	899.0302898	1000.158221	1122.67483	1100.678903	1026.337423	1064.484903	1150.155281	1154.349801	1058.442931	1031.997053	1072.125323	1077.507032	1110.468793	1123.317422	1091.287419	1016.610185	982.438744	953.8450022	864.7640663	822.299974	793.1150475	785.5854746	776.6759351	854.4745603	1128.546516	1396.929924	1507.73208	1533.577134	1630.528216	1746.25584	1610.586977	1245.09987	938.4404631	684.8495245	339.6506565	102.2417934	110.6661758	218.5429305	285.1492078	269.892465	221.588817	184.0501932
23	27.07164033	-5.538714217	-19.39125117	-13.73706107	13.64465478	-4.937756327	-103.4384152	-190.0495645	-222.8078706	-208.5404592	-195.636185	-192.1074639	-142.6260555	-47.29567835	96.72632045	269.1173448	377.4666968	409.1344321	491.0233337	596.2229952	630.8970452	645.5381488	728.1363026	812.5266532	770.1118385	718.8275564	769.9654122	868.3440491	908.3291027	810.1380744	752.813708	764.7154197	775.7553517	828.5069472	826.060408	770.543491	712.9720302	739.9541243	800.1551572	694.4933377	579.3458402	618.7390875	703.8432663	663.7163623	656.289804	839.1091256	1092.078841	1248.399581	1293.199924	1352.398852	1441.868364	1363.144406	1045.164469	764.1464925	514.2441025	134.3990588	-111.5665994	-98.94800901	-2.878636653	86.10431348	107.3803582	92.88873148	67.92762521
26.8	-39.3033651	-77.45448367	-105.5069072	-113.0617013	-93.16750882	-102.7189693	-141.4010533	-174.4481009	-189.5399409	-213.7473766	-268.1021086	-278.2570061	-253.7570218	-166.3114634	-33.72748927	85.21023129	144.9357002	155.8567259	223.7818382	313.9261501	353.2589994	388.9046714	476.5612849	550.1362236	535.3061687	505.0381849	527.8933598	589.1274211	669.9746626	668.3122529	585.4165796	515.2330157	549.6037792	622.7571995	590.6034752	553.2125689	579.4310174	571.601127	581.0978641	573.5696922	507.2862834	511.5547125	548.4353596	539.6810867	558.7425953	713.5345286	945.12121	1072.517401	1084.259279	1089.240592	1145.647157	1099.621778	849.9112815	607.6195101	413.7372855	45.54164625	-256.2321487	-257.6268571	-156.2961847	-65.30144079	-27.16363332	-7.182179094	-9.711289881
30.65	-102.3136778	-133.4582283	-153.6960414	-164.9612161	-153.7296907	-155.5262666	-184.3813532	-180.1773948	-200.5563884	-272.5815264	-339.0930197	-365.6930231	-363.4367696	-269.5173989	-129.9140873	-64.54096183	-33.49955352	-32.14773255	-12.10888869	42.11902885	111.5549322	180.3471113	257.9217377	342.3593425	365.7631087	355.1401952	359.7150266	392.1002093	480.2728779	521.1084046	455.104722	366.2751621	353.4109178	422.5878684	430.8465582	437.3818225	592.1594707	588.4039248	463.9895799	468.0860071	438.1221054	420.2514419	460.8177749	512.9813858	602.9740384	759.4297588	914.7370165	966.0330626	943.018457	910.3099491	914.817482	864.2456257	661.4066459	445.1167548	324.5311063	82.8945722	-233.0941631	-286.0624293	-202.8400003	-171.8183426	-139.8091534	-94.65482199	-80.61578091
34.5	-254.4082417	-268.9051854	-273.243617	-278.3481362	-277.0877105	-272.5144	-283.0513129	-315.359314	-365.0214514	-419.998816	-485.4023455	-537.158592	-522.2317653	-405.928478	-271.2267994	-219.273637	-214.3630295	-230.4915621	-237.5420255	-207.022791	-142.4816222	-70.70563723	3.282579119	87.50987644	132.313025	141.3913672	139.8673856	155.9279126	218.6351142	266.1011339	249.4656999	195.809529	143.3441394	144.7124455	186.2614289	221.919322	361.6954771	433.3034963	333.1003377	265.0059428	232.4123999	278.7490891	369.9367219	432.1099838	531.2493596	635.9015614	686.5070379	692.5046431	655.3391553	597.0168147	559.9592073	514.4992173	374.2519388	189.8856648	82.06123239	-35.92307768	-218.5236632	-293.6398445	-297.0906524	-327.8843675	-308.8359625	-260.9520769	-245.5169832
