0.0	-90.0	22.6380661336
0.0	-80.0	3950.06679168
0.0	-70.0	11570.3515084
0.0	-60.0	22331.0364203
0.0	-50.0	33218.4470189
0.0	-40.0	41249.2759037
0.0	-30.0	46568.2308636
0.0	-20.0	50371.9937429
0.0	-10.0	52606.550096
0.0	0.0	53325.4244697
0.0	10.0	52471.6796728
0.0	20.0	50915.1507384
0.0	30.0	47461.632632
0.0	40.0	39978.3330949
0.0	50.0	30333.0736753
0.0	60.0	22306.5022069
0.0	70.0	13925.7851181
0.0	80.0	5143.42589524
0.0	90.0	25.1229092067
10.0	-90.0	0.0
10.0	-80.0	1280.30684023
10.0	-70.0	7602.91430451
10.0	-60.0	15764.93996
10.0	-50.0	26158.2344047
10.0	-40.0	35387.6912333
10.0	-30.0	41911.3525057
10.0	-20.0	46877.2692907
10.0	-10.0	50453.7447851
10.0	0.0	52937.7746754
10.0	10.0	53145.8168525
10.0	20.0	52719.4651085
10.0	30.0	50314.7533342
10.0	40.0	44342.6580468
10.0	50.0	35424.3107752
10.0	60.0	26381.7271749
10.0	70.0	19056.4486426
10.0	80.0	10906.7199066
10.0	90.0	4080.37675639
20.0	-90.0	0.0
20.0	-80.0	49.0265360982
20.0	-70.0	4210.13622564
20.0	-60.0	10952.4874387
20.0	-50.0	18929.1434185
20.0	-40.0	29304.353814
20.0	-30.0	38473.5927691
20.0	-20.0	44480.3201429
20.0	-10.0	48804.2832751
20.0	0.0	51925.4491513
20.0	10.0	53491.3206689
20.0	20.0	53963.8995891
20.0	30.0	52600.3625131
20.0	40.0	47931.3168424
20.0	50.0	40233.3305399
20.0	60.0	31073.8975709
20.0	70.0	23685.9623422
20.0	80.0	16717.7713616
20.0	90.0	13439.4460748
30.0	-90.0	0.0
30.0	-80.0	0.0
30.0	-70.0	1684.78252631
30.0	-60.0	8067.04643445
30.0	-50.0	15045.2204366
30.0	-40.0	23730.0460839
30.0	-30.0	33729.8631065
30.0	-20.0	41098.0359166
30.0	-10.0	46871.7485668
30.0	0.0	51038.7064173
30.0	10.0	53173.5634648
30.0	20.0	54021.8793417
30.0	30.0	53735.8454769
30.0	40.0	50334.7748676
30.0	50.0	43936.201805
30.0	60.0	36021.7968461
30.0	70.0	28526.8423648
30.0	80.0	21899.0452089
30.0	90.0	19963.1017475
40.0	-90.0	0.0
40.0	-80.0	0.0
40.0	-70.0	337.930583857
40.0	-60.0	5191.91279835
40.0	-50.0	11785.2609133
40.0	-40.0	19351.5803153
40.0	-30.0	29548.4960086
40.0	-20.0	37912.7231846
40.0	-10.0	44365.5639269
40.0	0.0	49157.3627503
40.0	10.0	52440.2182351
40.0	20.0	54021.1940034
40.0	30.0	54425.2701012
40.0	40.0	52499.795807
40.0	50.0	47806.8475552
40.0	60.0	41394.1991993
40.0	70.0	34752.3618221
40.0	80.0	30612.4569915
40.0	90.0	31806.2855659
50.0	-90.0	0.0
50.0	-80.0	0.0
50.0	-70.0	9.08817995491
50.0	-60.0	2958.88807096
50.0	-50.0	9230.70538276
50.0	-40.0	16384.2215464
50.0	-30.0	26735.7860879
50.0	-20.0	35395.7672421
50.0	-10.0	42116.2565797
50.0	0.0	47495.9601324
50.0	10.0	51462.3410934
50.0	20.0	53876.7602844
50.0	30.0	54706.4179885
50.0	40.0	53673.7068142
50.0	50.0	50517.9785048
50.0	60.0	45148.4546579
50.0	70.0	39406.8197159
50.0	80.0	37235.3601644
50.0	90.0	38438.8528487
60.0	-90.0	0.0
60.0	-80.0	0.0
60.0	-70.0	0.0
60.0	-60.0	1584.0456507
60.0	-50.0	7052.03063375
60.0	-40.0	13715.1874016
60.0	-30.0	23139.0911956
60.0	-20.0	32050.8646915
60.0	-10.0	39234.4668399
60.0	0.0	45464.038805
60.0	10.0	50541.1837722
60.0	20.0	53747.5768553
60.0	30.0	55302.7726597
60.0	40.0	55272.2919803
60.0	50.0	53532.1124976
60.0	60.0	49829.79089
60.0	70.0	44558.3075172
60.0	80.0	43792.0189712
60.0	90.0	44064.6216837
70.0	-90.0	0.0
70.0	-80.0	0.0
70.0	-70.0	0.0
70.0	-60.0	780.117833187
70.0	-50.0	5609.72433388
70.0	-40.0	12193.3843427
70.0	-30.0	20985.4535313
70.0	-20.0	29834.5298323
