0	-177	-171	-165	-159.5	-154	-148	-142.5	-137	-131	-125	-119.5	-114	-108	-102.5	-97	-91	-85	-79.5	-74	-68	-62.5	-57	-51	-45	-39.5	-34	-28	-22.5	-17	-11	-5	0	5	11	17	22.5	28	34	39.5	45	51	57	62.5	68	74	79.5	85	91	97	102.5	108	114	119.5	125	131	137	142.5	148	154	159.5	165	171	177
-88.1	-0.522819317	-0.529462815	-0.53432807	-0.536223853	-0.536869874	-0.5368333	-0.536907896	-0.538600803	-0.540422019	-0.540572829	-0.540742783	-0.540332292	-0.539154809	-0.536436065	-0.536458276	-0.53925627	-0.538605255	-0.536201328	-0.535721842	-0.531682612	-0.506101369	-0.462073686	-0.44268794	-0.436438344	-0.428828534	-0.446085133	-0.46679812	-0.471213679	-0.463102839	-0.44071092	-0.385750236	-0.347396073	-0.345793535	-0.186251288	-0.02106896	-0.19843605	-0.42493642	-0.42417734	-0.426093702	-0.491369151	-0.519387582	-0.529961092	-0.534905875	-0.537675888	-0.540164752	-0.540018731	-0.539454254	-0.540066624	-0.540229541	-0.539053093	-0.535221431	-0.5272609	-0.517010863	-0.507291306	-0.505914494	-0.507634269	-0.502681314	-0.50042205	-0.50134925	-0.49442781	-0.486817081	-0.489695589	-0.506829063
-84.25	0.167865903	0.094840243	-0.018275803	-0.081537434	-0.090902747	-0.08975098	-0.094263668	-0.090430516	-0.08014838	-0.073935044	-0.072749054	-0.086598154	-0.108213893	-0.119587084	-0.119764035	-0.12325867	-0.135943705	-0.145318005	-0.148078921	-0.145954288	-0.121696475	-0.078596378	-0.060430837	-0.054826646	-0.047297606	-0.065059912	-0.086145294	-0.09043221	-0.081934546	-0.059287376	-0.004071544	0.037769982	0.044279993	0.203838321	0.366517608	0.186299731	-0.042886279	-0.043162371	-0.045722808	-0.111368052	-0.13844962	-0.147342136	-0.151791076	-0.153134355	-0.152255626	-0.148786939	-0.143510308	-0.13972503	-0.139818244	-0.141521617	-0.1409015	-0.12989903	-0.106381151	-0.070783472	-0.066187734	-0.089197315	-0.082653528	-0.054793759	-0.004029392	0.082414162	0.193499315	0.239598389	0.202819588
-80.4	0.362138469	0.285844023	0.108451712	0.034218811	0.041555695	0.057578818	0.071697438	0.081874404	0.068305329	0.065256904	0.107200555	0.104015063	0.052206645	0.014800106	-0.004770152	-0.015116296	-0.031270388	-0.052054549	-0.063707513	-0.056472409	-0.040449267	-0.027900963	-0.030364662	-0.038635652	-0.037558391	-0.032568167	-0.028717525	-0.02671414	-0.034871129	-0.053927574	-0.072509347	-0.0783334	-0.06143558	-0.041600946	-0.048290245	-0.060243901	-0.057305816	-0.055580239	-0.062535223	-0.072462487	-0.077260462	-0.078666365	-0.078025439	-0.070751553	-0.06178001	-0.055840596	-0.051551317	-0.051101279	-0.056284884	-0.062899572	-0.064944563	-0.058363522	-0.043778442	-0.020840511	-0.023994611	-0.045963239	-0.019091517	0.057778529	0.258857099	0.408787777	0.496031682	0.522699803	0.396057951
-76.6	0.318270505	0.390165685	0.220265451	0.125702543	0.258278902	0.292509336	0.244205035	0.199760196	0.119113023	0.113426789	0.201686612	0.225493358	0.155644973	0.100609226	0.06887272	0.048506473	0.035660922	0.008411775	-0.013324838	0.001243385	0.031911186	0.053938861	0.052212174	0.041902882	0.037052283	0.036126711	0.035109849	0.033012579	0.022056381	-0.001499098	-0.02551317	-0.038114229	-0.027246642	-0.006050548	-0.003455693	0.002086748	0.018003036	0.018059363	-0.00141244	-0.025906475	-0.038104224	-0.041733225	-0.04068796	-0.03301728	-0.025792976	-0.024201214	-0.025347842	-0.029673533	-0.029757537	-0.027638243	0.005585296	0.044389012	0.031622265	-0.013910383	-0.039543876	-0.02225429	0.061081014	0.224057844	0.461155154	0.531351738	0.524470914	0.515024996	0.330538279
-72.8	0.271495126	0.370866286	0.301497281	0.238008542	0.502400155	0.501636035	0.234186713	0.155643411	0.08545648	0.078583876	0.142732292	0.168624341	0.125830553	0.089677977	0.070333566	0.053591588	0.043049987	0.023073842	0.00749355	0.014363469	0.03053978	0.041696978	0.049891985	0.063218844	0.056539336	0.03005768	0.011130774	0.004316768	0.003940259	0.005623316	0.000921172	-0.007747752	-0.012150681	-0.010344941	-0.002021532	0.007982842	0.010861466	0.006133261	-0.004274345	-0.018648205	-0.027432987	-0.029019165	-0.027961373	-0.026400923	-0.026011339	-0.028133848	-0.03088342	-0.032753952	-0.025681525	-0.016969572	0.019558601	0.056559196	0.059260944	0.020268772	-0.019357491	-0.007479866	0.050773303	0.167478893	0.294591808	0.314138296	0.336863799	0.441205618	0.343334035
-68.95	0.080796827	0.09683318	0.114708007	0.131844584	0.276927978	0.261510411	0.063373645	0.029232724	0.009784063	-0.003510607	0.014277304	0.028481599	0.025744545	0.021554091	0.014407083	0.008289839	0.007311272	0.005357485	0.003085484	0.005635194	0.010570599	0.014923262	0.026616845	0.046403565	0.049052031	0.022910636	-0.000564878	-0.004656022	0.001320959	0.011576286	0.012133199	0.00537802	0.001390217	0.001035021	0.000356759	-0.006746528	-0.015533068	-0.018599276	-0.01633697	-0.016015453	-0.018086479	-0.018165905	-0.018366105	-0.019993733	-0.022467712	-0.024466964	-0.026675239	-0.028513526	-0.026550467	-0.023218606	-0.018209817	-0.015392834	0.006046608	0.011175934	-0.012727763	-0.019240029	-0.012627607	-0.002217811	0.046891458	0.064518188	0.064722724	0.180953171	0.163915582
-65.1	0.009342364	0.008118879	-0.006452248	-0.007616223	-0.011046899	-0.006591231	-0.004108971	-0.007015165	-0.010417374	-0.014241215	-0.012484269	-0.012176158	-0.013850797	-0.012877115	-0.012666382	-0.012804494	-0.013081228	-0.012986944	-0.013342654	-0.012055722	-0.009068025	-0.007369792	-0.004904507	-0.001253106	0.00232651	-0.003986543	-0.014890715	-0.016551426	-0.010856054	-0.003520725	-0.002047388	-0.003835663	-0.004675937	-0.005613196	-0.008603022	-0.012473914	-0.015364502	-0.017176372	-0.016905326	-0.015807298	-0.015149708	-0.014084624	-0.013617778	-0.01517926	-0.01815878	-0.02040108	-0.021799664	-0.022964555	-0.023212012	-0.022616232	-0.021532965	-0.019705033	-0.013432191	-0.010724261	-0.014921421	-0.015376191	-0.009047325	-0.003535075	0.008242577	0.008718801	-0.006833136	0.015629174	0.018444781
-61.3	-0.013892511	-0.013465668	-0.015326047	-0.016511024	-0.017035825	-0.01726184	-0.017215807	-0.015320393	-0.014838348	-0.016052395	-0.015118861	-0.015310494	-0.016352641	-0.015241534	-0.014167841	-0.013947918	-0.013464498	-0.013025605	-0.013356239	-0.013190425	-0.012420367	-0.012843858	-0.014170221	-0.014682843	-0.013851441	-0.013700891	-0.014975206	-0.015481235	-0.013907681	-0.010652543	-0.008793673	-0.008844902	-0.008465284	-0.008665319	-0.009996678	-0.011856329	-0.013429082	-0.013975149	-0.013037573	-0.011729933	-0.012107216	-0.012555726	-0.01157852	-0.010866202	-0.011344556	-0.01286942	-0.014813539	-0.016218674	-0.017132941	-0.017426105	-0.01739996	-0.016956568	-0.015262037	-0.013136858	-0.012599943	-0.013000643	-0.014730797	-0.015695008	-0.012954956	-0.009190636	-0.011140881	-0.013234486	-0.013486944
-57.45	-0.012170265	-0.012638923	-0.013895691	-0.014989495	-0.015016944	-0.014546678	-0.013628809	-0.013852957	-0.014274562	-0.013589923	-0.012726322	-0.011885289	-0.012255965	-0.012505772	-0.012163417	-0.011662714	-0.010700578	-0.01019763	-0.009978817	-0.010162953	-0.01046845	-0.010649641	-0.010845101	-0.010901554	-0.010884632	-0.010782688	-0.01061961	-0.010268745	-0.010312927	-0.010286564	-0.009881128	-0.009811683	-0.009517672	-0.009388533	-0.009744104	-0.00991712	-0.009466727	-0.008228268	-0.006671303	-0.005998955	-0.006856239	-0.007646276	-0.00642765	-0.004465596	-0.004125955	-0.005237646	-0.006629949	-0.008573864	-0.009937049	-0.010622101	-0.011484329	-0.0116491	-0.011326104	-0.010046086	-0.009100125	-0.009712799	-0.011466526	-0.013758668	-0.014667019	-0.014251878	-0.01368444	-0.013221165	-0.012493776
